,business_id,cool,date,funny,review_id,stars,text,useful,user_id,split
4352,G5or_Fra4-6IYOVlm_dI2Q,0,6/19/13,0,2kLDaM2LFlrrapnnGrBVLw,1,"My boyfriend and I stopped in here for dinner. First we went to the bar directly off of the casino, where we waited about 5 minutes and were not acknowledged once. We figured maybe we would have better luck getting a table. We stood in line at the hostess center, where there was one party of about 6 ahead of us. I'm not sure what was going on, there was a lot of back and forth between the party(who I don't think spoke great English) and the hostess, but we waited our turn for 5 minutes or so, while doing so the line behind us grew even longer of people waiting. At no point did the hostess even look up at any of use, and since the party of 6 was still in front of us, we waited. From the other door a couple walked up around the waiting party, and asked the hostess about seating, and she put them down!!! UMMM Excuse me??? You have a line of people waiting honey, why don't you try looking up! Needless to say we left, plenty of other choices in Vegas, although I think it's important to point out, we looked in the windows after leaving, and there were plenty of open tables. REALLY?",1,cwmozH0btTWP1a84TLoSJQ,1.03393781
4370,Uut2Y-n5eMO6qIn7tvEYKA,1,10/6/07,0,hRfGZ0xpuRVNV_STVUYNfA,4,"I've been here for several conferences in the past and just returned recently. The conference/convention area is very spacious (everything is extra large and spacious in VEGAS!) so you tend to walk a lot. The rooms are spacious, the audio system seems decent but the AC is turned up way too high! Well, then again, I guess they don't want everyone to be stuffy or falling asleep at sessions. :)The lunch offering were ok although several ppl did not favor it too much, I liked the dessert on the 2nd last day (key lime chocolate chip cheesecake and pineapple cake, so moist and delicious!) I thought the snacks and fruits during the breaks were pretty good. Watched Goo Goo Dolls perform as part of the convention and the ballroom was a decent size with pretty good acoustic.",1,Ud6j2HN40qEhycq2PuwcBA,1.018317256
4371,p7NkZWqisweiNsr3XwKxbg,1,10/6/07,1,7PB2GYzrQkr8C6VIEGn5NA,4,"Been eyeing this one bag and surprise surprise, they have two left! Staff was extremely friendly and helpful. Great selection but I was just informed that the US collection is made in US and not France. Sigh....so their prices is definitely a lil lower compared to Gucci, Dior, Chanel, etc.",1,Ud6j2HN40qEhycq2PuwcBA,-1.643458316
4374,DxgSVufr_6y_Rc63CC17Zg,0,10/6/07,0,gOAmIHMtb-DmdwOBhjaJ-g,4,"I must say that the selection of shops here are better than the Fashion Show Mall or the Miracle Mile Shops at Planet Hollywood. Have to like the Gucci, LV, D&G, Theory stores here which usually carries a better selection in these specialty stores. If you get tired from shopping, just stop and watch the statues ""talk"" at the Atlantis fountain show. I just witnessed first hand, the new 175,000-square-foot, three-level addition includes more upscale shops and several new restaurants, as well as a spiral escalator!",0,Ud6j2HN40qEhycq2PuwcBA,1.432102704
4389,ByFMv3p5X1aNeZhU61rDcA,1,2/16/06,0,B8po4Y1QBsc1ZsZz4FnSBg,4,"Definitely check out the rides atop Strastosphere, the Screamer ride and the roller coaster! Amazing view and check out the observation deck too for $8 and $4 for hotel guests.",0,Ud6j2HN40qEhycq2PuwcBA,1.010225955
4391,AV6weBrZFFBfRGCbcRGO4g,0,2/16/06,0,T2kchDPu3eHlRH3kdn3wxw,4,"Definitely cheaper priced rooms at this hotel. Fairly basic and no-fuss room but nothing luxurious, after all, you only pay about $50-60 during off-peak times. Rather quiet and laid-back atmosphere and very spacey lobby area.",0,Ud6j2HN40qEhycq2PuwcBA,-0.079187421
4395,PwpSY0vO3XlQXKOuqiqZMQ,0,10/6/07,0,9-a-mgCeq5UHJvwaVx76ow,3,"Colleague's friend raved about this place so we made reservations for a party of 5 to try this place out. It was packed on the ""outdoor"" seating area so we sat inside. Service was tremendously slow, is this Vegas type of deal? All these supposedly fancy and upmarket restaurants have mediocre food and super slow service for some odd reason! I had the seafood boulabaisse which was ordinary, certainly not wow, was kinda similar to other ordinary Italian places that I've been too. It wasn't bad but it certainly wasn't off the wall good!Colleagues said their ahi tuna dishes were moderate but supposedly the steak was not to be missed.I had to leave early for the Cirque show at Treasure Island so apparently, I missed out on a good chocolate dessert. I've tried other Wolfgang's restaurants but this did not stand out.",0,Ud6j2HN40qEhycq2PuwcBA,-1.019616038
4400,_yw7ZIiJGpzLDiFbnLIfEA,0,10/16/15,2,0RvriQ8_oEoNGJL3NpHoqg,1,"I had an appointment from a referral and after having to call their office to find them (when they called to make my appointment they failed to mention the address is 7785 W. Sahara but the building sits behind a mini complex and sits far back from the street it is actually on, which is Buffalo) and even though I had had to travel by bus appx an hour and a half from East Desert Inn and Sandhill, I made it on time. I filled out the required pages of medical history etc and the final page was a document that was a ""Consent for Treatment"" form. It listed various types of treatment that could be required and many statements of the possible problems (loss of the use of hand, etc) that could arise. At each of these I had to initial that I had been informed (He is definitely attempting to cover his butt!) At the bottom of the form I was to sign over my consent. I did not sign and asked the receptionist if I could hold off signing until I had at least MET the Dr. She informed me that the Dr. would not even speak to me until the form was signed. So I informed her that I would not be staying for the appt (even though it meant another hour and a half home by bus and starting all over again with a different Dr.) I can't believe people actually sign something like that having never met the Dr. It is like having a 'friend' set up a blind date and the date calls and says I'll pick you up Friday at 7:00. Then you ask ""Where are we going, what are we going to do?"" And he answers: ""It's a surprise."" Would YOU get in his car?????",0,aLuXLZn0xd3HwkNugq3QWw,-1.42934527
4405,j2w6wlRmlaZaaErQus8ElQ,0,12/15/14,0,gjT8w4dYVs5sfYHqouczPQ,4,"we came in as 4 of us.once we saw the menu on the wall,we wanted to order almost everything.their size of the lahm el ajiin,is WOW.their manakeesh sandwich,is awesome.the tabulli is amazing.the prices are WOW also.I had trouble finding the place,but at the end,it was in a good area,plenty of parking space.everyone was nice.especially charlie.he came out and brought us the food himself.I love charlie's garlic.thank you.we will be back, for some lebanese kibbi.WOW.",0,xWJFV5DQIC38_cEiq-FXUg,2.191005449
4410,UsDRCbDndzVGLXrAylnxnQ,0,3/21/16,0,nFX-Qbciem8isd5yh_AmZw,5,Love coming here. Nicole has been doing my hair and my son's hair for about 5 years now. She is very polite and takes her time. I will continue on coming here.,0,OKvH5ACjMslZYSuP9uAdHw,-0.178244012
4413,R-XlTnuAH4E53QUgFPJAkg,0,2/21/09,0,vY5S0gOQFAPPrWcP9Km-3A,5,"Dooby's Grill is a great find! The food is prepared with fresh and healthful ingredients, the presentation is attractive, and the service is the best. We dined here a couple of weeks ago with another couple, and then again last night; it was stellar both times. The owner is usually on-site and it is clear that he takes pride in his restaurant and providing a nice dining experience for his customers. This is the type of small, owner-run, quality restaurant that we should go out of our way to patronize, especially during these tough economic times.",0,5G_9zVWPRtXjbx85GjiEtg,-0.0604867
4414,tAztGg5b6f4T4x1KbKy4fQ,0,8/26/15,0,tRrFy8258iiVRrH6ZaDNSA,5,"Awesome interior design resource for the most discriminating high end clientele.   From custom bedding and upholstery to the finest accessories,  Celia is the authority.  Trust you will get the results your home deserves.  5 stars for the ""WOW"" factor!!!  Strongly recommend!",0,YC-XkEhDMXpOmytCTpDZtA,-1.479334683
4415,7Ny2GHLw8xl_kXfhfrvh5w,0,12/2/12,0,NiGdaWXLhyF_9pl0AA9R_w,5,JULYs are HOT HOT HOT.  just like the people here lol.  Interesting hip mod ambience.  easy to relax and unwind for a drink.  their burgers are super delicious!,0,XxLrUorlzcoPtN18R9AI5w,-1.254895579
4420,0rFhC57cPyA6aU0Iz7cVIA,0,1/28/17,0,SIYq-41wMnhoB4SxFjN8Xw,5,Barbara has been an integral part of our business bookkeeping and accounting for many years in Scottsdale AZ. We currently opened a 2nd branch in SF California where she continues to offer remote service to the highest standards both in state and out of state. HIGHLY recommend her services!!! John M. Miraglia President,0,hOwuzgwqQEIvxemOox19aw,-0.894040376
4440,jJDKPJLzkoPeytWIzstJrA,0,6/17/16,1,IRL4v8QaQApJJsqJH33N-w,2,This place is so cute. Good food and good beer but THE SERVICE SUUUUUCKS SO BAD. Want water for the table? Too bad. Want change? Too bad. Want your food quickly? TOO BAD. Hannah was our server. Awful. Just awful.,0,6oA8D7W2x2ECcUXMtAe6MA,1.656195524
4449,HjXI6lKGPVNQ8dYJPtaOCg,0,11/15/14,0,hGcayMUK3HT4hHrq_wWvTg,3,"I've been here several times. Beer selection is amazing. They have a great happy hour - probably one of the best on Mill. Pizza is really tasty. I think my issue with this place is their non-pizza food items. First time I ate there, got the Caesar salad - definitely not what I was expecting and I was not a fan. Also ordered the ""soft"" pretzel with salt - never again. Holy salt and hold the soft. The next time I ate there, I got the spinach artichoke dip, which was tasty while hot, but if you decide to not gobble it down, the texture gets kinda funky as it cools. Also ordered the Capri - mozzarella, basil and balsamic. Probably my favorite non-pizza item but it was still lacking something - more balsamic or some crackers... Idk. All in all... I will be back at least for drinks and happy hour. Jury is still out on the food.",0,6oA8D7W2x2ECcUXMtAe6MA,1.168077637
4458,#NAME?,0,4/10/15,0,C5oHZXQJjj2EWSO8I3YGOg,5,"Everyone here is great! It is a friendly, nice environment where you don't have to ""hate"" going to the dentist. Every time I have gone, everyone was very nice and made my experience happy and pain free. Definitely would recommend this to anyone that is looking for a dentist!",0,yu6WiYbS5fXIi16oD4tLiA,-1.244465854
4460,LQFmktF43j2NPncKdNd9mg,0,6/18/15,0,1VH3cDm_oAo8RGvvWMGgmA,5,"quesadillas (jalapenos), smokehouse (chargrilled) whole wings, Mighty Fine Bovine - highly recommended!",0,EENi5iWbYEvC2oeuldLTZQ,0.615910462
4461,uEx5j9wrtKldFBI8NBifzQ,0,1/29/16,0,XWQs0wSRMkxgDTnekwVwjA,5,First time at the Nail Room and I must say they are quite awesome! Came in for a full set of Acylics w/ gel and a design. The whole experience from beginning to end was amazing. They do exceptional work and are really caring. What I like the most is I had a couple nails where the gel chipped a little. They got me right in to fix them even though I got my nails done 3 days prior. Excellent customer service and such a cute spot!!,0,Z-FZ9gLg0EVYfZKVRClcNg,-0.591868123
4462,6z3cgIE9dJ01wUm43f0yBQ,0,6/8/15,0,X2BMC6h1LJxfs9-sEIWV5A,4,This is a great place to enjoy hand made Chinese boiled and steamed dumplings! I will definitely come again ^_^,0,TToSvjkVgMSZL0O7REkthw,0.595517186
4465,90AbSkIrgfcsqeh2Hefa_Q,0,8/2/15,0,7JmHD3xsvWIGlC5D11UJrA,1,"I've been tanning for many years, so I know the quality of beds that work well with my skin and this salon does not have any. A few are outdated and still the owner insisted on over charging. Although I'm very disappointed with Custom Tan & Spas tanning beds I know a very good friend who loves the spray tans. Just this week I've referred three potential loyal spray tan customers. Just earlier I witnessed yet another side of Custom Tan & Spas unprofessional customer service from none other than the owner herself Paula Burr.Paula had shared her personal phone number with me earlier this year so I felt very comfortable texting her at 6pm tonight requesting a spray tan before a vacation tomorrow. Paula responded, "" Seriously, I'm off of work. I requested if there was another employee available. She replied, "" Seriously, this is my personal phone."" Then proceeded to scold me with vulgar language and the most unprofessional attitude I've ever witnessed from a business owner. I will not send Custom Spa & Tan anymore business and I strongly urge everyone who considers going to this salon to think twice.",1,B2rZgeVhMP_Ql3NP1QZOjg,0.759408654
